header:,ID,Name,Conc,Unit,A260/A230,A260/A280,A260,A230,A280,Cy3,Cy5,AF488,AF546,AF555,AF594,AF647,AF660,Cy3.5,Cy5.5,Type,Coef,Measure,FileName
record:,1,KAIAO,0,ng/uL,0.587017,1.71442,-0.336733,-0.196412,-0.573634,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,DS-DNA,50,Nucleic Acid,20171211111624.csv
data:,189,-0.322604
data:,190,-0.322604
data:,191,-0.322604
data:,192,-0.340854
data:,193,-0.340854
data:,194,-0.340854
data:,195,-0.340854
data:,196,-0.340854
data:,197,-0.340854
data:,198,-0.340854
data:,199,-0.340854
data:,200,-0.346636
data:,201,-0.346636
data:,202,-0.346636
data:,203,-0.328385
data:,204,-0.328385
data:,205,-0.328385
data:,206,-0.328385
data:,207,-0.328385
data:,208,-0.328385
data:,209,-0.328385
data:,210,-0.328385
data:,211,-0.322604
data:,212,-0.322604
data:,213,-0.322604
data:,214,-0.322604
data:,215,-0.322604
data:,216,-0.337837
data:,217,-0.337837
data:,218,-0.337837
data:,219,-0.337837
data:,220,-0.376635
data:,221,-0.376635
data:,222,-0.3156
data:,223,-0.3156
data:,224,-0.282429
data:,225,-0.282429
data:,226,-0.262381
data:,227,-0.239457
data:,228,-0.183024
data:,229,-0.188722
data:,230,-0.196412
data:,231,-0.176565
data:,232,-0.146485
data:,233,-0.192576
data:,234,-0.143894
data:,235,-0.192799
data:,236,-0.188972
data:,237,-0.245711
data:,238,-0.214603
data:,239,-0.256231
data:,240,-0.250533
data:,241,-0.242843
data:,242,-0.208658
data:,243,-0.184413
data:,244,-0.203221
data:,245,-0.251903
data:,246,-0.220006
data:,247,-0.208005
data:,248,-0.107545
data:,249,-0.146343
data:,250,-0.250122
data:,251,-0.299462
data:,252,-0.251302
data:,253,-0.202075
data:,254,-0.181506
data:,255,-0.201069
data:,256,-0.137743
data:,257,-0.064033
data:,258,-0.0985061
data:,259,-0.244418
data:,260,-0.336733
data:,261,-0.284308
data:,262,-0.295006
data:,263,-0.42846
data:,264,-0.515556
data:,265,-0.597104
data:,266,-0.588072
data:,267,-0.523689
data:,268,-0.565966
data:,269,-0.560506
data:,270,-0.502755
data:,271,-0.386571
data:,272,-0.326276
data:,273,-0.311889
data:,274,-0.160183
data:,275,-0.0958344
data:,276,-0.109279
data:,277,-0.145287
data:,278,-0.333998
data:,279,-0.495401
data:,280,-0.573634
data:,281,-0.486821
data:,282,-0.495257
data:,283,-0.494727
data:,284,-0.509526
data:,285,-0.538444
data:,286,-0.556898
data:,287,-0.498595
data:,288,-0.40054
data:,289,-0.286202
data:,290,-0.181123
data:,291,-0.0574231
data:,292,-0.107794
data:,293,-0.0786441
data:,294,-0.0658817
data:,295,0.0679416
data:,296,0.0781495
data:,297,0.0548897
data:,298,0.0103941
data:,299,0.0236885
data:,300,-0.0849601
data:,301,-0.0645376
data:,302,-0.0794784
data:,303,-0.144789
data:,304,-0.0996984
data:,305,-0.0454612
data:,306,-0.0842158
data:,307,-0.130239
data:,308,-0.123244
data:,309,-0.0469077
data:,310,-0.163093
data:,311,-0.138604
data:,312,-0.0860812
data:,313,-0.105455
data:,314,-0.0139829
data:,315,-0.0585802
data:,316,-0.131854
data:,317,-0.197425
data:,318,-0.266371
data:,319,-0.182342
data:,320,-0.258763
data:,321,-0.25845
data:,322,-0.16034
data:,323,-0.194903
data:,324,-0.189933
data:,325,-0.147817
data:,326,-0.0396996
data:,327,-0.145006
data:,328,-0.0754768
data:,329,-0.0734152
data:,330,-0.180905
data:,331,-0.111508
data:,332,0.0493594
data:,333,0.0544271
data:,334,0.0978924
data:,335,0.142423
data:,336,0.101109
data:,337,-0.026755
data:,338,-0.0255421
data:,339,-0.071601
data:,340,0
data:,341,0.0625504
data:,342,-0.000470118
data:,343,-0.192072
data:,344,-0.287803
data:,345,-0.290594
data:,346,-0.318891
data:,347,-0.280145
data:,348,-0.322234
data:,349,-0.333917
data:,350,-0.33904
data:,351,-0.317305
data:,352,-0.332981
data:,353,-0.34192
data:,354,-0.143102
data:,355,-0.0801729
data:,356,-0.045781
data:,357,-0.031363
data:,358,-0.0469766
data:,359,0.00564683
data:,360,0.0802202
data:,361,0.0773659
data:,362,0.0995595
data:,363,0.0745021
data:,364,0.0519856
data:,365,-0.012943
data:,366,-0.040814
data:,367,-0.136679
data:,368,-0.132889
data:,369,-0.121533
data:,370,-0.191419
data:,371,-0.135752
data:,372,-0.173445
data:,373,-0.194045
data:,374,-0.0437239
data:,375,-0.0388936
data:,376,-0.0710475
data:,377,-0.0508165
data:,378,-0.00381525
data:,379,0.00328328
data:,380,-0.0354935
data:,381,-0.173968
data:,382,-0.055398
data:,383,0.0229034
